

Servicio Meteorológico Nacional
Red: SMN
Estación: ESCNALCIENCIASBIOLOGICAS
Estado: Ciudad de México
Municipio: Miguel Hidalgo
Latitud (N): 19.45361111
Longitud (O): -99.17111111
Altitud: 2262

Fecha Local,Fecha UTC,Dirección del Viento (grados),Dirección de ráfaga (grados),Rapidez de viento (km/h),Rapidez de ráfaga (km/h),Temperatura del Aire (°C),Humedad relativa (%),Presión Atmosférica (hpa),Precipitación (mm),Radiación Solar (W/m²),
2020-06-30 12:50:00,2020-06-30 17:50:00,302.0,347.0,6.4,11.4,22.5,61,779.9,0,465,
2020-06-30 12:40:00,2020-06-30 17:40:00,300.0,318.0,5.5,9.1,22.8,61,780.1,0,412,
2020-06-30 12:30:00,2020-06-30 17:30:00,2.0,321.0,8.2,13.1,22.9,62,780.2,0,1045,
2020-06-30 12:20:00,2020-06-30 17:20:00,281.0,247.0,6.3,10.8,22.7,65,780.3,0,896,
2020-06-30 12:10:00,2020-06-30 17:10:00,309.0,326.0,7.9,15.4,21.7,69,780.4,0,943,
2020-06-30 12:00:00,2020-06-30 17:00:00,353.0,349.0,6.2,10.8,21.2,71,780.5,0,503,
2020-06-30 11:50:00,2020-06-30 16:50:00,332.0,319.0,7.5,15.4,21.6,71,780.6,0,530,
2020-06-30 11:40:00,2020-06-30 16:40:00,305.0,309.0,6.8,14.3,21.6,70,780.6,0,696,
2020-06-30 11:30:00,2020-06-30 16:30:00,351.0,7.0,5.7,10.2,21.8,70,780.7,0,512,
2020-06-30 11:20:00,2020-06-30 16:20:00,63.0,5.0,6.8,11.4,21.5,71,780.7,0,918,
2020-06-30 11:10:00,2020-06-30 16:10:00,56.0,81.0,5.9,10.2,21.2,70,780.8,0,814,
2020-06-30 11:00:00,2020-06-30 16:00:00,347.0,13.0,6.2,11.4,21.8,69,780.8,0,741,
2020-06-30 10:50:00,2020-06-30 15:50:00,271.0,265.0,6.2,10.2,21.3,72,780.8,0,786,
2020-06-30 10:40:00,2020-06-30 15:40:00,261.0,234.0,8,12,20.6,77,780.8,0,796,
2020-06-30 10:30:00,2020-06-30 15:30:00,356.0,319.0,7.6,12.5,20.5,88,780.9,0,782,
2020-06-30 10:20:00,2020-06-30 15:20:00,96.0,75.0,5.1,10.2,20,96,780.9,0,738,
2020-06-30 10:10:00,2020-06-30 15:10:00,96.0,119.0,5.7,8.5,19.9,97,780.9,0,645,
2020-06-30 10:00:00,2020-06-30 15:00:00,37.0,36.0,5.1,7.9,19.7,98,781,0,526,
2020-06-30 09:50:00,2020-06-30 14:50:00,220.0,350.0,4.4,9.1,19.4,99,780.9,0,604,
2020-06-30 09:40:00,2020-06-30 14:40:00,115.0,77.0,3.6,6.8,18.8,100,780.9,0,502,
2020-06-30 09:30:00,2020-06-30 14:30:00,63.0,15.0,3.2,6.2,18.6,100,780.9,0,287,
2020-06-30 09:20:00,2020-06-30 14:20:00,320.0,275.0,4,6.2,19.2,100,780.8,0.25,262,
2020-06-30 09:10:00,2020-06-30 14:10:00,299.0,285.0,2.3,5.6,19.1,100,780.8,0,316,
2020-06-30 09:00:00,2020-06-30 14:00:00,2.0,303.0,2.7,5.6,18.4,100,780.8,0,339,
2020-06-30 08:50:00,2020-06-30 13:50:00,322.0,272.0,2.6,4.5,17.8,100,780.8,0,293,
2020-06-30 08:40:00,2020-06-30 13:40:00,269.0,245.0,3.3,5.1,16.8,100,780.7,0,257,
2020-06-30 08:30:00,2020-06-30 13:30:00,245.0,240.0,6,7.9,16.5,100,780.6,0,181,
2020-06-30 08:20:00,2020-06-30 13:20:00,253.0,255.0,5.5,7.9,16.3,100,780.5,0,204,
2020-06-30 08:10:00,2020-06-30 13:10:00,246.0,257.0,4.4,6.2,15.9,100,780.5,0,129,
2020-06-30 08:00:00,2020-06-30 13:00:00,251.0,225.0,4.1,5.1,15.6,100,780.3,0,110,
2020-06-30 07:50:00,2020-06-30 12:50:00,248.0,272.0,3.9,5.6,15.3,99,780.1,0,86,
2020-06-30 07:40:00,2020-06-30 12:40:00,292.0,301.0,5.3,7.9,15,95,779.9,0,67,
2020-06-30 07:30:00,2020-06-30 12:30:00,280.0,297.0,4.3,7.4,14.8,90,779.9,0,40,
2020-06-30 07:20:00,2020-06-30 12:20:00,288.0,271.0,3.7,5.1,14.7,88,779.9,0,20,
2020-06-30 07:10:00,2020-06-30 12:10:00,257.0,252.0,5.2,7.9,14.7,88,779.8,0,5,
2020-06-30 07:00:00,2020-06-30 12:00:00,262.0,255.0,5,7.9,14.7,86,779.9,0,0,
2020-06-30 06:50:00,2020-06-30 11:50:00,264.0,250.0,4.8,7.9,14.8,86,779.9,0,0,
2020-06-30 06:40:00,2020-06-30 11:40:00,311.0,323.0,4.2,5.6,14.9,86,780,0,0,
2020-06-30 06:30:00,2020-06-30 11:30:00,279.0,316.0,2.8,5.6,15,88,780,0,0,
2020-06-30 06:20:00,2020-06-30 11:20:00,148.0,128.0,3.7,6.8,15.1,90,779.9,0,0,
2020-06-30 06:10:00,2020-06-30 11:10:00,119.0,105.0,4.3,5.6,15.2,91,779.8,0,0,
2020-06-30 06:00:00,2020-06-30 11:00:00,148.0,149.0,4.9,6.8,15.1,90,779.7,0,0,
2020-06-30 05:50:00,2020-06-30 10:50:00,161.0,138.0,3.5,5.6,14.9,89,779.7,0,0,
2020-06-30 05:40:00,2020-06-30 10:40:00,144.0,130.0,5.8,8.5,14.8,87,779.6,0,0,
2020-06-30 05:30:00,2020-06-30 10:30:00,148.0,140.0,4.7,5.6,14.7,84,779.5,0,0,
2020-06-30 05:20:00,2020-06-30 10:20:00,129.0,146.0,3.2,5.6,14.5,83,779.4,0,0,
2020-06-30 05:10:00,2020-06-30 10:10:00,153.0,119.0,2.4,4.5,14.3,85,779.3,0,0,
2020-06-30 05:00:00,2020-06-30 10:00:00,130.0,319.0,0,0,14.5,85,779.3,0,0,
2020-06-30 04:50:00,2020-06-30 09:50:00,338.0,319.0,2.5,5.1,14.6,86,779.3,0,0,
2020-06-30 04:40:00,2020-06-30 09:40:00,326.0,343.0,5.2,8.5,14.7,87,779.4,0,0,
2020-06-30 04:30:00,2020-06-30 09:30:00,33.0,37.0,5.2,7.4,14.9,88,779.3,0,0,
2020-06-30 04:20:00,2020-06-30 09:20:00,25.0,30.0,5.2,7.9,14.9,91,779.3,0,0,
2020-06-30 04:10:00,2020-06-30 09:10:00,1.0,355.0,5.8,9.1,15.1,93,779.3,0,0,
2020-06-30 04:00:00,2020-06-30 09:00:00,352.0,338.0,6.2,9.1,15.5,95,779.3,0,0,
2020-06-30 03:50:00,2020-06-30 08:50:00,26.0,40.0,5.6,7.9,15.9,99,779.2,0,0,
2020-06-30 03:40:00,2020-06-30 08:40:00,300.0,292.0,4.3,6.8,16.1,100,779.1,0,0,
2020-06-30 03:30:00,2020-06-30 08:30:00,302.0,294.0,4.7,6.8,16.3,99,779.1,0,0,
2020-06-30 03:20:00,2020-06-30 08:20:00,322.0,39.0,5.1,7.9,16.6,96,779.4,0,0,
2020-06-30 03:10:00,2020-06-30 08:10:00,113.0,142.0,9.5,17.7,17,91,779.5,0,0,
2020-06-30 03:00:00,2020-06-30 08:00:00,137.0,125.0,13.5,24.1,17.4,88,779.6,0,0,
2020-06-30 02:50:00,2020-06-30 07:50:00,136.0,142.0,9.2,17.2,17.3,94,779.6,0,0,
2020-06-30 02:40:00,2020-06-30 07:40:00,162.0,160.0,6.2,12,17.3,95,779.7,0,0,
2020-06-30 02:30:00,2020-06-30 07:30:00,166.0,155.0,6,13.1,17.3,95,780,0,0,
2020-06-30 02:20:00,2020-06-30 07:20:00,166.0,195.0,6.2,10.8,17.2,90,780,0,0,
2020-06-30 02:10:00,2020-06-30 07:10:00,165.0,141.0,9,16,17.2,87,780.1,0,0,
2020-06-30 02:00:00,2020-06-30 07:00:00,181.0,154.0,7.2,13.7,17.1,86,780.1,0,0,
2020-06-30 01:50:00,2020-06-30 06:50:00,247.0,231.0,7.1,10.2,17.1,86,779.9,0,0,
2020-06-30 01:40:00,2020-06-30 06:40:00,212.0,200.0,5.2,7.4,17.2,85,780,0,0,
2020-06-30 01:30:00,2020-06-30 06:30:00,225.0,211.0,8,13.7,17.2,86,780.1,0,0,
2020-06-30 01:20:00,2020-06-30 06:20:00,188.0,212.0,8,13.7,17.1,90,780.2,0,0,
2020-06-30 01:10:00,2020-06-30 06:10:00,132.0,154.0,9.8,13.7,17.1,96,780.2,0,0,
2020-06-30 01:00:00,2020-06-30 06:00:00,113.0,111.0,4.4,9.7,17,98,780,0,0,
2020-06-30 00:50:00,2020-06-30 05:50:00,176.0,214.0,2,4.5,17.3,97,779.8,0,0,
2020-06-30 00:40:00,2020-06-30 05:40:00,227.0,236.0,5.1,9.1,17.4,95,779.6,0,0,
2020-06-30 00:30:00,2020-06-30 05:30:00,234.0,241.0,5,7.9,17.5,96,779.5,0,0,
2020-06-30 00:20:00,2020-06-30 05:20:00,218.0,208.0,6.4,10.8,17.7,95,779.6,0,0,
2020-06-30 00:10:00,2020-06-30 05:10:00,220.0,226.0,7.7,12,17.7,96,779.7,0,0,
2020-06-30 00:00:00,2020-06-30 05:00:00,239.0,239.0,8.8,13.7,17.9,95,779.7,0,0,
2020-06-29 23:50:00,2020-06-30 04:50:00,227.0,215.0,8.7,14.9,17.9,97,779.7,0,0,
2020-06-29 23:40:00,2020-06-30 04:40:00,229.0,244.0,8.1,14.3,17.8,100,779.7,0,0,
2020-06-29 23:30:00,2020-06-30 04:30:00,233.0,232.0,9.4,13.7,17.7,100,779.7,0,0,
2020-06-29 23:20:00,2020-06-30 04:20:00,240.0,247.0,10.7,16.6,17.9,100,779.6,0,0,
2020-06-29 23:10:00,2020-06-30 04:10:00,240.0,233.0,8.7,12,17.8,100,779.5,0,0,
2020-06-29 23:00:00,2020-06-30 04:00:00,214.0,211.0,7.8,12.5,17.8,100,779.4,0,0,
2020-06-29 22:50:00,2020-06-30 03:50:00,183.0,208.0,7.6,14.3,17.8,100,779.5,0,0,
2020-06-29 22:40:00,2020-06-30 03:40:00,181.0,181.0,8,15.4,17.7,100,779.4,0,0,
2020-06-29 22:30:00,2020-06-30 03:30:00,185.0,189.0,11.1,19.5,17.5,100,779.3,0,0,
2020-06-29 22:20:00,2020-06-30 03:20:00,178.0,183.0,12.6,22.3,17.4,100,779.3,0,0,
2020-06-29 22:10:00,2020-06-30 03:10:00,162.0,167.0,13.5,22.9,17.3,100,779.3,0,0,
2020-06-29 22:00:00,2020-06-30 03:00:00,153.0,144.0,13.1,21.8,17.6,100,779.2,0,0,
2020-06-29 21:50:00,2020-06-30 02:50:00,168.0,158.0,11,19.5,18.3,100,779.1,0,0,
2020-06-29 21:40:00,2020-06-30 02:40:00,152.0,172.0,9.5,13.7,18.9,100,778.9,0,0,
2020-06-29 21:30:00,2020-06-30 02:30:00,203.0,166.0,6.3,11.4,18.9,97,778.7,0,0,
2020-06-29 21:20:00,2020-06-30 02:20:00,186.0,261.0,3.7,7.4,19.1,95,778.5,0,0,
2020-06-29 21:10:00,2020-06-30 02:10:00,171.0,169.0,5.7,7.9,19.1,99,778.3,0,0,
2020-06-29 21:00:00,2020-06-30 02:00:00,132.0,127.0,6.7,8.5,19,97,778.3,0,0,
2020-06-29 20:50:00,2020-06-30 01:50:00,115.0,127.0,8.1,10.2,18.9,96,778.1,0,1,
2020-06-29 20:40:00,2020-06-30 01:40:00,112.0,99.0,3.8,6.8,18.8,95,778,0,1,
2020-06-29 20:30:00,2020-06-30 01:30:00,106.0,97.0,5.7,7.4,18.7,96,777.9,0,1,
2020-06-29 20:20:00,2020-06-30 01:20:00,135.0,117.0,5.3,6.8,18.7,97,777.6,0,1,
2020-06-29 20:10:00,2020-06-30 01:10:00,236.0,253.0,7,9.1,18.4,100,777.3,0,3,
2020-06-29 20:00:00,2020-06-30 01:00:00,270.0,297.0,6.7,10.8,18.2,98,777.1,0,10,
2020-06-29 19:50:00,2020-06-30 00:50:00,310.0,314.0,7.2,10.2,18.1,95,777.1,0,27,
2020-06-29 19:40:00,2020-06-30 00:40:00,307.0,326.0,7.8,10.2,18,94,777.1,0,34,
2020-06-29 19:30:00,2020-06-30 00:30:00,273.0,244.0,6.7,9.1,17.7,97,777.2,0,25,
2020-06-29 19:20:00,2020-06-30 00:20:00,316.0,274.0,4.8,9.1,17.4,98,777.1,0,23,
2020-06-29 19:10:00,2020-06-30 00:10:00,269.0,245.0,10.7,17.7,17.2,100,777.1,0,23,
2020-06-29 19:00:00,2020-06-30 00:00:00,284.0,20.0,16.1,32.7,17.5,100,777.4,4.83,15,
2020-06-29 18:50:00,2020-06-29 23:50:00,196.0,147.0,8,14.3,17.7,100,777,0.51,19,
2020-06-29 18:40:00,2020-06-29 23:40:00,159.0,175.0,14,24.6,16.8,98,776.7,0.76,29,
2020-06-29 18:30:00,2020-06-29 23:30:00,114.0,123.0,29.4,43.6,18.6,81,777,3.81,16,
2020-06-29 18:20:00,2020-06-29 23:20:00,137.0,123.0,16.3,39.6,22.5,63,777,0,20,
2020-06-29 18:10:00,2020-06-29 23:10:00,161.0,153.0,10.6,20.6,23.4,57,776.9,0,27,
2020-06-29 18:00:00,2020-06-29 23:00:00,175.0,160.0,7.4,20.6,24.3,53,776.8,0,79,
2020-06-29 17:50:00,2020-06-29 22:50:00,150.0,187.0,6.5,11.4,25,48,776.9,0,194,
2020-06-29 17:40:00,2020-06-29 22:40:00,321.0,1.0,14.3,28.1,25,48,776.8,0,216,
2020-06-29 17:30:00,2020-06-29 22:30:00,348.0,315.0,17.6,26.4,25.3,47,776.8,0,451,
2020-06-29 17:20:00,2020-06-29 22:20:00,351.0,20.0,19.3,31.6,25.3,47,776.7,0,235,
2020-06-29 17:10:00,2020-06-29 22:10:00,9.0,10.0,16.2,28.7,26.3,43,776.8,0,141,
2020-06-29 17:00:00,2020-06-29 22:00:00,351.0,308.0,11.3,18.9,27.2,39,776.9,0,378,
2020-06-29 16:50:00,2020-06-29 21:50:00,313.0,324.0,8.7,17.7,26.8,39,777,0,650,
2020-06-29 16:40:00,2020-06-29 21:40:00,284.0,325.0,10.7,24.6,27.1,39,777,0,770,
2020-06-29 16:30:00,2020-06-29 21:30:00,261.0,251.0,11.5,20.6,26.5,41,777.2,0,646,
2020-06-29 16:20:00,2020-06-29 21:20:00,41.0,319.0,7.7,18.3,26.4,40,777.4,0,733,
2020-06-29 16:10:00,2020-06-29 21:10:00,20.0,332.0,7.9,18.3,26.3,39,777.5,0,707,
2020-06-29 16:00:00,2020-06-29 21:00:00,311.0,339.0,8.8,16.6,26,42,777.6,0,523,
2020-06-29 15:50:00,2020-06-29 20:50:00,320.0,326.0,8.5,18.3,26.5,41,777.8,0,356,
2020-06-29 15:40:00,2020-06-29 20:40:00,146.0,250.0,5.3,13.1,25.8,40,777.9,0,882,
2020-06-29 15:30:00,2020-06-29 20:30:00,1.0,17.0,10.7,17.7,25.8,41,778,0,521,
2020-06-29 15:20:00,2020-06-29 20:20:00,345.0,24.0,8.5,18.9,26.6,39,778.1,0,758,
2020-06-29 15:10:00,2020-06-29 20:10:00,209.0,154.0,4.4,7.4,26,40,778.3,0,1004,
2020-06-29 15:00:00,2020-06-29 20:00:00,353.0,347.0,10.5,17.7,25.3,41,778.5,0,1054,
2020-06-29 14:50:00,2020-06-29 19:50:00,17.0,89.0,10.7,17.2,25,44,778.6,0,746,
2020-06-29 14:40:00,2020-06-29 19:40:00,55.0,20.0,9.1,19.5,25.6,46,778.7,0,586,
2020-06-29 14:30:00,2020-06-29 19:30:00,224.0,93.0,4.7,10.8,25.5,47,778.9,0,986,
2020-06-29 14:20:00,2020-06-29 19:20:00,356.0,67.0,10.5,19.5,25,49,779,0,894,
2020-06-29 14:10:00,2020-06-29 19:10:00,32.0,60.0,8.4,14.3,25.2,49,779.1,0,1053,
2020-06-29 14:00:00,2020-06-29 19:00:00,17.0,47.0,7.4,15.4,24.8,50,779.3,0,1031,
2020-06-29 13:50:00,2020-06-29 18:50:00,22.0,342.0,11.5,22.3,24.1,51,779.4,0,1013,
2020-06-29 13:40:00,2020-06-29 18:40:00,1.0,18.0,11,21.8,24.4,51,779.4,0,999,
2020-06-29 13:30:00,2020-06-29 18:30:00,274.0,242.0,9.6,15.4,24.5,51,779.5,0,845,
2020-06-29 13:20:00,2020-06-29 18:20:00,251.0,293.0,5.4,12.5,23.8,53,779.6,0,983,
2020-06-29 13:10:00,2020-06-29 18:10:00,4.0,359.0,8.6,16.6,23.5,54,779.8,0,685,
2020-06-29 13:00:00,2020-06-29 18:00:00,303.0,18.0,8.3,14.9,23.3,55,779.9,0,1005,
2020-06-29 12:50:00,2020-06-29 17:50:00,331.0,12.0,9.4,21.2,22.8,57,779.9,0,710,
2020-06-29 12:40:00,2020-06-29 17:40:00,322.0,249.0,7.2,13.1,22.1,60,780,0,621,
2020-06-29 12:30:00,2020-06-29 17:30:00,274.0,266.0,6.5,16,22,60,780.2,0,423,
2020-06-29 12:20:00,2020-06-29 17:20:00,330.0,318.0,7.5,16.6,21.9,61,780.2,0,320,
2020-06-29 12:10:00,2020-06-29 17:10:00,249.0,269.0,6.8,14.3,21.6,63,780.3,0,558,
2020-06-29 12:00:00,2020-06-29 17:00:00,251.0,242.0,10.2,18.3,21.2,65,780.4,0,412,
2020-06-29 11:50:00,2020-06-29 16:50:00,259.0,252.0,10.6,18.9,21.4,65,780.5,0,530,
2020-06-29 11:40:00,2020-06-29 16:40:00,300.0,327.0,6.9,13.1,21.4,67,780.7,0,338,
2020-06-29 11:30:00,2020-06-29 16:30:00,293.0,308.0,8.7,18.9,21.8,67,780.8,0,421,
2020-06-29 11:20:00,2020-06-29 16:20:00,343.0,10.0,6.7,13.1,21.9,67,780.9,0,753,
2020-06-29 11:10:00,2020-06-29 16:10:00,57.0,39.0,6.2,14.3,21.7,67,781,0,818,
2020-06-29 11:00:00,2020-06-29 16:00:00,342.0,345.0,6.8,11.4,21.2,71,781,0,762,
2020-06-29 10:50:00,2020-06-29 15:50:00,52.0,332.0,6.1,9.7,21.1,71,781,0,759,
2020-06-29 10:40:00,2020-06-29 15:40:00,317.0,273.0,3.6,6.8,20.4,75,781.1,0,487,
2020-06-29 10:30:00,2020-06-29 15:30:00,89.0,71.0,5.1,7.4,19.9,78,781,0,581,
2020-06-29 10:20:00,2020-06-29 15:20:00,83.0,54.0,5.6,8.5,19.3,83,781,0,423,
2020-06-29 10:10:00,2020-06-29 15:10:00,72.0,96.0,4.6,7.9,18.9,93,781,0,385,
2020-06-29 10:00:00,2020-06-29 15:00:00,13.0,13.0,3.9,8.5,18.4,98,781,0,255,
2020-06-29 09:50:00,2020-06-29 14:50:00,10.0,335.0,4,8.5,18.5,99,780.9,0,202,
2020-06-29 09:40:00,2020-06-29 14:40:00,274.0,304.0,4.7,9.7,18.4,100,780.8,0,232,
2020-06-29 09:30:00,2020-06-29 14:30:00,248.0,259.0,4.5,7.4,18,100,780.7,0,219,
2020-06-29 09:20:00,2020-06-29 14:20:00,285.0,265.0,4.7,7.4,17.9,100,780.7,0,161,
2020-06-29 09:10:00,2020-06-29 14:10:00,265.0,271.0,6.9,10.8,18,100,780.6,0,139,
2020-06-29 09:00:00,2020-06-29 14:00:00,275.0,257.0,7.8,14.3,18.1,100,780.6,0,142,
2020-06-29 08:50:00,2020-06-29 13:50:00,282.0,292.0,4.9,7.9,18.4,100,780.6,0,108,
2020-06-29 08:40:00,2020-06-29 13:40:00,284.0,261.0,4,6.2,18.6,100,780.5,0,120,
2020-06-29 08:30:00,2020-06-29 13:30:00,272.0,272.0,5.2,7.4,18.3,100,780.4,0,230,
2020-06-29 08:20:00,2020-06-29 13:20:00,260.0,276.0,5.2,7.9,17.9,100,780.3,0,183,
2020-06-29 08:10:00,2020-06-29 13:10:00,268.0,259.0,5,8.5,17.4,100,780.3,0,143,
2020-06-29 08:00:00,2020-06-29 13:00:00,277.0,290.0,5.6,7.9,17.2,100,780.3,0,112,
2020-06-29 07:50:00,2020-06-29 12:50:00,279.0,264.0,3.6,5.6,16.9,100,780.3,0,54,
2020-06-29 07:40:00,2020-06-29 12:40:00,273.0,261.0,3.2,5.6,16.6,100,780.3,0,35,
2020-06-29 07:30:00,2020-06-29 12:30:00,286.0,306.0,2.9,4.5,16.5,100,780.3,0,26,
2020-06-29 07:20:00,2020-06-29 12:20:00,316.0,327.0,5.1,7.9,16.5,100,780.2,0,15,
2020-06-29 07:10:00,2020-06-29 12:10:00,334.0,300.0,4.1,5.6,16.5,96,780.2,0,4,
2020-06-29 07:00:00,2020-06-29 12:00:00,316.0,293.0,3,4.5,16.6,89,780.2,0,0,
2020-06-29 06:50:00,2020-06-29 11:50:00,271.0,262.0,3.6,6.2,16.6,86,780.2,0,0,
2020-06-29 06:40:00,2020-06-29 11:40:00,254.0,233.0,4.9,6.2,16.5,84,780.1,0,0,
2020-06-29 06:30:00,2020-06-29 11:30:00,259.0,254.0,6.6,10.2,16.4,84,780,0,0,
2020-06-29 06:20:00,2020-06-29 11:20:00,256.0,257.0,5.4,8.5,16.2,85,780,0,0,
2020-06-29 06:10:00,2020-06-29 11:10:00,262.0,260.0,5.7,11.4,16.2,85,779.9,0,0,
2020-06-29 06:00:00,2020-06-29 11:00:00,252.0,254.0,8.2,10.8,16.2,85,779.9,0,0,
2020-06-29 05:50:00,2020-06-29 10:50:00,254.0,261.0,5.3,7.4,16.2,86,779.8,0,0,
2020-06-29 05:40:00,2020-06-29 10:40:00,266.0,254.0,5.2,7.4,16.2,85,779.7,0,0,
2020-06-29 05:30:00,2020-06-29 10:30:00,250.0,250.0,4.9,6.2,16.5,84,779.6,0,0,
2020-06-29 05:20:00,2020-06-29 10:20:00,237.0,243.0,5,6.2,16.6,84,779.5,0,0,
2020-06-29 05:10:00,2020-06-29 10:10:00,241.0,233.0,6.1,7.9,16.6,84,779.5,0,0,
2020-06-29 05:00:00,2020-06-29 10:00:00,246.0,229.0,6.6,8.5,16.6,84,779.4,0,0,
2020-06-29 04:50:00,2020-06-29 09:50:00,289.0,254.0,4.6,6.8,16.7,84,779.3,0,0,
2020-06-29 04:40:00,2020-06-29 09:40:00,321.0,316.0,4,5.6,16.8,85,779.3,0,0,
2020-06-29 04:30:00,2020-06-29 09:30:00,337.0,330.0,3.5,4.5,16.8,87,779.3,0,0,
2020-06-29 04:20:00,2020-06-29 09:20:00,283.0,270.0,3.7,4.5,16.8,86,779.2,0,0,
2020-06-29 04:10:00,2020-06-29 09:10:00,291.0,299.0,4.4,5.6,16.9,85,779.2,0,0,
2020-06-29 04:00:00,2020-06-29 09:00:00,287.0,275.0,4.4,5.6,16.9,86,779.2,0,0,
2020-06-29 03:50:00,2020-06-29 08:50:00,297.0,306.0,3.7,5.1,17.1,86,779.2,0,0,
2020-06-29 03:40:00,2020-06-29 08:40:00,302.0,285.0,4.3,5.6,17.1,86,779.1,0,0,
2020-06-29 03:30:00,2020-06-29 08:30:00,284.0,291.0,4,5.6,17.2,85,779.1,0,0,
2020-06-29 03:20:00,2020-06-29 08:20:00,252.0,252.0,6,9.1,17.4,85,779.2,0,0,
2020-06-29 03:10:00,2020-06-29 08:10:00,250.0,238.0,5.3,8.5,17.4,90,779.2,0,0,
2020-06-29 03:00:00,2020-06-29 08:00:00,266.0,245.0,6.4,10.8,17.4,94,779.3,0,0,
2020-06-29 02:50:00,2020-06-29 07:50:00,264.0,249.0,7.6,12.5,17.4,100,779.3,0,0,
2020-06-29 02:40:00,2020-06-29 07:40:00,269.0,262.0,7.5,13.1,17.5,100,779.4,0,0,
2020-06-29 02:30:00,2020-06-29 07:30:00,280.0,270.0,9.4,14.9,17.6,100,779.4,0,0,
2020-06-29 02:20:00,2020-06-29 07:20:00,274.0,251.0,9.2,14.9,17.8,100,779.5,0,0,
2020-06-29 02:10:00,2020-06-29 07:10:00,263.0,260.0,10.7,16,17.8,100,779.6,0,0,
2020-06-29 02:00:00,2020-06-29 07:00:00,254.0,248.0,8.1,13.1,17.9,100,779.5,0,0,
2020-06-29 01:50:00,2020-06-29 06:50:00,258.0,260.0,7.8,13.7,18,100,779.5,0,0,
2020-06-29 01:40:00,2020-06-29 06:40:00,271.0,254.0,7.4,11.4,18.1,99,779.5,0,0,
2020-06-29 01:30:00,2020-06-29 06:30:00,273.0,271.0,6.6,14.9,18.3,91,779.5,0,0,
2020-06-29 01:20:00,2020-06-29 06:20:00,280.0,286.0,8.8,16,18.4,90,779.6,0,0,
2020-06-29 01:10:00,2020-06-29 06:10:00,277.0,265.0,10.3,18.9,18.5,88,779.7,0,0,
2020-06-29 01:00:00,2020-06-29 06:00:00,264.0,278.0,10.8,20.6,18.7,87,779.6,0,0,
2020-06-29 00:50:00,2020-06-29 05:50:00,256.0,256.0,14,24.6,18.9,86,779.6,0,0,
2020-06-29 00:40:00,2020-06-29 05:40:00,249.0,245.0,14.5,21.8,19.1,83,779.4,0,0,
2020-06-29 00:30:00,2020-06-29 05:30:00,251.0,247.0,9.8,15.4,19.3,80,779.4,0,0,
2020-06-29 00:20:00,2020-06-29 05:20:00,244.0,210.0,8.8,15.4,19.6,77,779.4,0,0,
2020-06-29 00:10:00,2020-06-29 05:10:00,230.0,262.0,6.9,12.5,19.7,69,779.4,0,0,
2020-06-29 00:00:00,2020-06-29 05:00:00,129.0,117.0,7.6,12.5,19.8,66,779.3,0,0,
2020-06-28 23:50:00,2020-06-29 04:50:00,134.0,146.0,8.9,12,19.9,64,779.3,0,0,
2020-06-28 23:40:00,2020-06-29 04:40:00,137.0,132.0,8.4,12.5,20.1,61,779.3,0,0,
2020-06-28 23:30:00,2020-06-29 04:30:00,138.0,146.0,8.1,12,20.2,60,779.3,0,0,
2020-06-28 23:20:00,2020-06-29 04:20:00,134.0,146.0,9.9,13.7,20.5,59,779.1,0,0,
2020-06-28 23:10:00,2020-06-29 04:10:00,145.0,172.0,9.4,14.9,20.7,59,779.1,0,0,
2020-06-28 23:00:00,2020-06-29 04:00:00,138.0,136.0,11.6,16,20.7,59,779,0,0,
2020-06-28 22:50:00,2020-06-29 03:50:00,128.0,133.0,7.9,14.9,20.5,65,778.8,0,0,
2020-06-28 22:40:00,2020-06-29 03:40:00,145.0,160.0,7.2,11.4,20.4,68,778.7,0,0,
2020-06-28 22:30:00,2020-06-29 03:30:00,148.0,128.0,5.9,10.8,20.6,68,778.6,0,0,
2020-06-28 22:20:00,2020-06-29 03:20:00,163.0,170.0,4.8,9.1,20.7,67,778.5,0,0,
2020-06-28 22:10:00,2020-06-29 03:10:00,189.0,182.0,8.5,14.9,20.9,67,778.4,0,0,
2020-06-28 22:00:00,2020-06-29 03:00:00,182.0,180.0,6.2,12,21.1,66,778.3,0,0,
2020-06-28 21:50:00,2020-06-29 02:50:00,207.0,192.0,6.4,9.7,21.2,66,778.3,0,0,
2020-06-28 21:40:00,2020-06-29 02:40:00,212.0,221.0,8.1,13.7,21.3,65,778.2,0,0,
2020-06-28 21:30:00,2020-06-29 02:30:00,214.0,220.0,9.4,16,21.6,64,778.1,0,0,
2020-06-28 21:20:00,2020-06-29 02:20:00,197.0,203.0,8.9,17.7,21.9,63,777.9,0,0,
2020-06-28 21:10:00,2020-06-29 02:10:00,209.0,227.0,9.7,15.4,22.3,61,777.7,0,0,
2020-06-28 21:00:00,2020-06-29 02:00:00,152.0,144.0,6.8,13.1,22.7,57,777.5,0,0,
2020-06-28 20:50:00,2020-06-29 01:50:00,136.0,124.0,11.2,19.5,22.9,56,777.3,0,0,
2020-06-28 20:40:00,2020-06-29 01:40:00,126.0,129.0,11.5,16.6,23,55,777.1,0,0,
2020-06-28 20:30:00,2020-06-29 01:30:00,123.0,126.0,13.8,20.6,23.2,54,776.8,0,0,
2020-06-28 20:20:00,2020-06-29 01:20:00,117.0,111.0,13.4,22.3,23.4,54,776.7,0,0,
